InternalID,ElementType,ElementID,ElementName,Language,CaptionType,Caption(Name),Caption(Desc)
5001134,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Referência pai,
5001143,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Referência pai,
5001161,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Referência pai,
5001170,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Referência pai,
5001269,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Referência pai concreta,
5001279,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Referência pai concreta,
5001135,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Referência pai concreta,
5001145,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Referência pai concreta,
5001162,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Referência pai concreta,
5001172,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Referência pai concreta,
5001063,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Sections,Relacionamentos,
5001369,Query,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Queries,Resultados do Ciclo de Avaliação,
5001442,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlets,Resultados do Ciclo de Avaliação,
5001536,Page,strat_ReviewFRAME,Strategic Review,Portuguese,Pages,Revisão Estratégica,
5001485,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nome do Escopo,
5001486,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Etapa,
5001487,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Pontuação de Alinhamento Geral,
5001337,Process,strat_kpi_calculation,Strategic KPI  Calculation,Portuguese,Process Actions,Acumular KPIs,
5000801,StaticLookup,STRAT_METRIC_SIGN,Strategic Metric Sign,Portuguese,Lookup Types,Sinal da Métrica Estratégica,
5001111,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Sinal do KPI,
5001112,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Sinal do KPI,
5001113,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Sinal do KPI,
5001129,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Sinal do KPI,
5001122,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Sections,Status,
5001019,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Status da Métrica,
5001020,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Status das Métricas,
5001021,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Status das Métricas,
5000492,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Alcance Estratégico,
5000493,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Alcance Estratégico,
5000496,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Alcance Estratégico,
5001488,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Alinhamento Corporativo,
5001016,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Status do KPI,
5001017,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Status do KPI,
5000501,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Alcance Estratégico,
5001018,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Status do KPI,
5000275,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Alcance Estratégico,
5001062,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Status do KPI,
5000276,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Alcance Estratégico,
5000290,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Alcance Estratégico,
5000308,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Alcance Estratégico,
5000353,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Alcance Estratégico,
5000354,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Alcance Estratégico,
5000355,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Alcance Estratégico,
5000367,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Alcance Estratégico,
5000438,MasterObject,strat_scope,Strategic Scope,Spanish,Objects,Alcance Estratégico,
5000446,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Sections,Alcance Estratégico,
5000447,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Sections,Alcance Estratégico,
5000452,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Sections,Alcance Estratégico,
5000209,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object Attributes,Alcance Estratégico,
5001114,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Status do KPI,
5001115,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001116,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001123,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001152,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Status do KPI,
5001153,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001154,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001179,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Status do KPI,
5001180,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001181,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001189,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5001193,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Status do KPI,
5000210,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Attributes,Alcance Estratégico,
5001489,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Alinhamento aos Negócios,
5000211,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Attributes,Alcance Estratégico,
5000218,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Attributes,Alcance Estratégico,
5000463,DynamicLookup,OBJECT_LOOKUP_STRAT_SCOPE,Strategic Scope Instances,Spanish,Lookup Types,Instancias de Alcance Estratégico,Strategic Scope Instancias
5000453,MasterObject,strat_scope,Strategic Scope,Spanish,List Views,Alcances Estratégicos,
5000466,Menu,odf.strat_scopeList,Strategic Scopes,Spanish,Menu Items,Alcances Estratégicos,Strategic Scope Lista
5000046,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Spanish,Lookup Values,Temas Estratégicos,
5000185,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Objects,Árbol de Estratégia Plana,
5000193,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Sections,Árbol de Estratégia Plana,
5000194,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Sections,Árbol de Estratégia Plana,
5000199,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Sections,Árbol de Estratégia Plana,
5001490,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Riscos,
5001491,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Variação de Custo Projetada %,
5001493,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nome Item Estratégico / KPI,
5001311,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Sections,Dimensão Estratégica,
5001312,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Sections,Dimensão Estratégica,
5001317,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Sections,Dimensão Estratégica,
5001225,MasterObject,strat_scope,Strategic Scope,Portuguese,Object View Attributes,Dimensão Estratégica,
5001331,Menu,odf.strat_dimList,Strategic Dimensions,Portuguese,Menu Items,Dimensões Estratégicas,Dimensões Estratégicas
5000878,Menu,odf.strat_evaluationList,Strategic Evaluations,Portuguese,Menu Items,Avaliações Estratégicas,Avaliações Estratégicas
5001071,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Hierarquia Estratégica,
5000221,DynamicLookup,OBJECT_LOOKUP_STRAT_TREE_FLAT,Strategic Tree Flat Instances,Spanish,Lookup Types,Instancias de Árbol de Estratégia Plana,Strategic Tree Flat Instancias
5000200,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,List Views,Árbol de Estratégia Plana,
5000998,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Sections,Item Estratégico,
5000999,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Sections,Item Estratégico,
5000224,Menu,odf.strat_tree_flatList,Strategic Tree Flat List,Spanish,Menu Items,Árbol de Estratégia Plana,Strategic Tree Flat Lista
5000225,Menu,odf.strat_tree_flatList,Strategic Tree Flat List,Spanish,Menu Actions,Árbol de Estratégia Plana,Strategic Tree Flat Lista
5001004,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Sections,Item Estratégico,
5001335,Process,strat_item_top_level,Strategic Item - Build Tree Flat,Portuguese,Process,Strategic Item - Build Tree Flat,
5000590,Process,strat_Control,Strategy Control,Spanish,Process,Control de la Estrategia,
5000082,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Attributes,Nombre del Ciclo de la Estrategia,
5000775,Group,strat_Manager,Strategy Manager - Deprecated,Spanish,Groups,Gerente de Estrategia,
5001336,Process,strat_item_cleanup_Tree,Strategic Item - CleanUp Tree,Portuguese,Process,Strategic Item - CleanUp Tree,
5001357,Process,strat_rebuild_tree,Strategic Item - Rebuild Tree,Portuguese,Process,Strategic Item - Rebuild Tree,
5001076,Menu,odf.strategic_itemList,Strategic Items,Portuguese,Menu Items,Itens Estratégicos,Itens Estratégicos
5000771,Portlet,strat_Statistics_Filter,Strategy Statistics Filter Portlet,Spanish,Portlets,Portlet de Filtro de las Estadísticas,
5000777,Group,strat_User,Strategy User,Spanish,Groups,Usuário de la Estratégia,
5000781,StockObjectCustAttr,strat_sup_goals,inv.Strategic Alignment -Element-00386,Spanish,Object Attributes,Objetivos Soportados,
5000767,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Spanish,Portlet Graph Axes,Meta,
5000557,MasterObject,strat_dim,Strategic Dimension,Spanish,Object Attributes,Nombre del Atributo destino,
5000558,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Attributes,Nombre del Atributo destino,
5000560,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Attributes,Nombre del Atributo destino,
5000562,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Attributes,Nombre del Atributo destino,
5000391,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Fecha de la Meta,
5000392,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Fecha de la Meta,
5000427,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Fecha de la Meta,
5000432,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Fecha de la Meta,
5001200,Menu,odf.strat_kpiList,Strategic KPIs,Portuguese,Menu Items,KPIs Estratégicos,KPIs Estratégicos
5001537,Menu,strat_Review,Strategic Review,Portuguese,Menu Items,Revisão Estratégica,
5001538,Menu,strat_Review,Strategic Review,Portuguese,Menu Actions,Revisão Estratégica,
5001072,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Escopo Estratégico,
5001210,MasterObject,strat_scope,Strategic Scope,Portuguese,Object View Sections,Escopo Estratégico,
5001211,MasterObject,strat_scope,Strategic Scope,Portuguese,Object View Sections,Escopo Estratégico,
5001216,MasterObject,strat_scope,Strategic Scope,Portuguese,Object View Sections,Escopo Estratégico,
5001230,Menu,odf.strat_scopeList,Strategic Scopes,Portuguese,Menu Items,Escopos Estratégicos,Escopos Estratégicos
5000949,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Objects,Árvore Plana de Estratégia,
5000957,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Sections,Árvore Plana de Estratégia,
5000958,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Sections,Árvore Plana de Estratégia,
5000963,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Sections,Árvore Plana de Estratégia,
5000393,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Valor de la Meta,
5000394,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Valor de la Meta,
5000988,Menu,odf.strat_tree_flatList,Strategic Tree Flat List,Portuguese,Menu Items,Árvores Plana de Estratégia,Árvores Plana de Estratégia
5000989,Menu,odf.strat_tree_flatList,Strategic Tree Flat List,Portuguese,Menu Actions,Árvores Plana de Estratégia,Árvores Plana de Estratégia
5000395,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Valor de la Meta,
5000428,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Valor de la Meta,
5000760,Portlet,strat_kpi_measurements2,Strategic KPI Measurements,Spanish,Portlet Graph Items,Valor de la Meta,
5001326,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Attributes,Nome do Atributo Destino,
5001494,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,ID Item Estratégico / KPI,
5001495,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nível do Item,
5000765,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Spanish,Portlet Graph Items,Valor de la Meta,
5000810,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Portuguese,Lookup Values,Tema Estratégico,
5000755,Portlet,strat_kpi_measurements,Strategic KPI Measurements,Spanish,Portlet Graph Items,Valor de la Meta,
5000750,Portlet,strat_kpi_followup,Strategic KPI Target follow up,Spanish,Portlet Graph Items,Valor de la Meta,
5000494,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes Instr,La pregunta será presentada al Gerente de la Inversión durante un ciclo de Evaluación Estratégica,
5000499,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes Instr,La pregunta será presentada al Gerente de la Inversión durante un ciclo de Evaluación Estratégica,
5000054,StaticLookup,STRAT_ITEM_TYPE,Strategic Item Type,Spanish,Lookup Types,Tipo de Ítem Estratégico,
5000162,MasterObject,strat_bsc_persp,BSC Perspective,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000165,MasterObject,strat_bsc_persp,BSC Perspective,Spanish,Object View Attributes,Tipo de período fiscal,
5000170,MasterObject,strat_bsc_persp,BSC Perspective,Spanish,Object View Attributes,Tipo de período fiscal,
5000118,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000121,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Tipo de período fiscal,
5000126,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Tipo de período fiscal,
5000470,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000473,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Tipo de período fiscal,
5000478,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Tipo de período fiscal,
5000507,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000519,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Tipo de período fiscal,
5000541,MasterObject,strat_dim,Strategic Dimension,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000544,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Attributes,Tipo de período fiscal,
5000549,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Attributes,Tipo de período fiscal,
5000065,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000068,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Attributes,Tipo de período fiscal,
5000073,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Attributes,Tipo de período fiscal,
5000228,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000231,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Tipo de período fiscal,
5000236,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Tipo de período fiscal,
5000818,StaticLookup,STRAT_ITEM_TYPE,Strategic Item Type,Portuguese,Lookup Types,Tipo de Item Estratégico,
5000926,MasterObject,strat_bsc_persp,BSC Perspective,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000929,MasterObject,strat_bsc_persp,BSC Perspective,Portuguese,Object View Attributes,Tipo de período fiscal,
5000934,MasterObject,strat_bsc_persp,BSC Perspective,Portuguese,Object View Attributes,Tipo de período fiscal,
5000882,MasterObject,strat_eval_cycle,Evaluation Cycle,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000885,MasterObject,strat_eval_cycle,Evaluation Cycle,Portuguese,Object View Attributes,Tipo de período fiscal,
5000890,MasterObject,strat_eval_cycle,Evaluation Cycle,Portuguese,Object View Attributes,Tipo de período fiscal,
5001234,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5001237,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Tipo de período fiscal,
5001242,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Tipo de período fiscal,
5001271,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5001283,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Tipo de período fiscal,
5001305,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5001308,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Attributes,Tipo de período fiscal,
5001313,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Attributes,Tipo de período fiscal,
5000829,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000832,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Tipo de período fiscal,
5000837,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Tipo de período fiscal,
5000992,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000995,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Tipo de período fiscal,
5001000,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Tipo de período fiscal,
5001080,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5001083,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Tipo de período fiscal,
5001088,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Tipo de período fiscal,
5001137,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000316,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5001149,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Tipo de período fiscal,
5000319,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Tipo de período fiscal,
5001164,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000324,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Tipo de período fiscal,
5001176,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Tipo de período fiscal,
5000373,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000385,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Tipo de período fiscal,
5001204,MasterObject,strat_scope,Strategic Scope,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5001207,MasterObject,strat_scope,Strategic Scope,Portuguese,Object View Attributes,Tipo de período fiscal,
5000400,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000412,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Tipo de período fiscal,
5000440,MasterObject,strat_scope,Strategic Scope,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000443,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Attributes,Tipo de período fiscal,
5000448,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Attributes,Tipo de período fiscal,
5000187,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para asistencia de TSV fiscal
5000190,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Attributes,Tipo de período fiscal,
5000195,MasterObject,strat_tree_flat,Strategic Tree Flat,Spanish,Object View Attributes,Tipo de período fiscal,
5000586,Process,strat_Control,Strategy Control,Spanish,Process Actions,Actualizar Inversiones,
5000570,Process,strat_item_top_level,Strategic Item - Build Tree Flat,Spanish,Process Step,Actualizar Nivel Más alto,
5000652,Portlet,strat_kpi_measure_list2,KPI Measurements,Spanish,Portlet Grid Columns,Valor de la Medición,
5000661,Portlet,strat_measure_list,KPI Measurements,Spanish,Portlet Grid Columns,Valor de la Medición,
5000632,Portlet,strat_kpi_target_list,KPI Targets,Spanish,Portlet Grid Columns,Valor de la Meta,
5000667,Portlet,strat_kpi_target_list2,KPI Targets,Spanish,Portlet Grid Columns,Valor de la Meta,
5000624,Portlet,strat_alignment_scales,Alignment Scales,Spanish,Portlet Grid Columns,Valor de la Métrica,
5000528,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Valor de la Métrica,
5000529,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor de la Métrica,
5000530,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor de la Métrica,
5000533,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor de la Métrica,
5000623,Portlet,strat_alignment_scales,Alignment Scales,Spanish,Portlet Grid Columns,Valor Inferior,
5000525,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Valor Inferior,
5000526,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor Inferior,
5000527,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor Inferior,
5000531,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor Inferior,
5000625,Portlet,strat_alignment_scales,Alignment Scales,Spanish,Portlet Grid Columns,Valor Superior,
5000522,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Valor Superior,
5000523,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor Superior,
5000524,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor Superior,
5000532,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Valor Superior,
5000763,Portlet,strat_kpi_measurements2,Strategic KPI Measurements,Spanish,Portlet Graph Axes,Valor,
5000768,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Spanish,Portlet Graph Axes,Valor,
5000619,Portlet,strat_hierarchy_kpis,Strategic Hierarchy with KPIs,Spanish,Portlet Grid Columns,Variación,
5000689,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Spanish,Portlet Grid Columns,Variación del KPI,
5000737,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Spanish,Portlet Grid Columns,Variación del KPI,
5000646,Portlet,strat_hierarchy_with_projects,Strategic Hierarchy with Projects,Spanish,Portlet Grid Columns,Variación Proyectada de Costo %,
5000704,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Spanish,Portlet Grid Columns,Variación Proyectada de Costo %,
5001212,MasterObject,strat_scope,Strategic Scope,Portuguese,Object View Attributes,Tipo de período fiscal,
5000951,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object Attributes,Tipo de período fiscal,Tipo de período fiscal para suporte a TSV fiscais
5000954,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Tipo de período fiscal,
5000959,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Tipo de período fiscal,
5001350,Process,strat_Control,Strategy Control,Portuguese,Process Actions,Atualizar Investimentos,
5001541,Group,strat_User,Strategy User,Portuguese,Groups,Usuário de Estratégia,
5001527,Portlet,strat_kpi_measurements2,Strategic KPI Measurements,Portuguese,Portlet Graph Axes,Valor,
5001532,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Portuguese,Portlet Graph Axes,Valor,
5001496,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Descrição Item Estratégico / KPI,
5001497,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nome do Escopo,
5001184,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Valor da Medição,
5001185,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Valor da Medição,
5001186,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Valor da Medição,
5001188,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Valor da Medição,
5001520,Portlet,strat_kpi_measurements,Strategic KPI Measurements,Portuguese,Portlet Graph Items,Valor da Medição,
5001525,Portlet,strat_kpi_measurements2,Strategic KPI Measurements,Portuguese,Portlet Graph Items,Valor da Medição,
5001515,Portlet,strat_kpi_followup,Strategic KPI Target follow up,Portuguese,Portlet Graph Items,Valor da Medição,
5001530,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Portuguese,Portlet Graph Items,Valor da Medição,
5001498,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Peso,
5001499,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Meta do KPI,
5001157,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Valor da Meta,
5001158,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Valor da Meta,
5001159,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Valor da Meta,
